"gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue",,,,,,,,,,
"2618702495	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08231	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08231				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.594Z		",,,,,,,,
"2618702494	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08230	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08230				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.594Z		",,,,,,,,
"2618702493	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08249	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08249				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.594Z		",,,,,,,,
"2618702491	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08240	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08240				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.593Z		",,,,,,,,
"2618702487	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08248	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08248				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.594Z		",,,,,,,,
"2618702484	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08245	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08245				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.593Z		",,,,,,,,
"2618702483	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08247	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08247				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.594Z		",,,,,,,,
"2618702481	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08246	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08246				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.594Z		",,,,,,,,
"2618702480	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08244	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08244				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.593Z		",,,,,,,,
"2618702479	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08243	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08243				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.593Z		",,,,,,,,
"2618702478	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08242	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08242				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.593Z		",,,,,,,,
"2618702475	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08241	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08241				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.593Z		",,,,,,,,
"2618702474	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08250	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)		PL		Opole	PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08250				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.593Z		",,,,,,,,
"2618702473	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08251	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08251				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.593Z		",,,,,,,,
"2618702455	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08252	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08252				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.592Z		",,,,,,,,
"2618702087	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam10650	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam10650				CC_BY_4_0					2020-10-07T11:04:18.575Z		",,,,,,,,
"2618701460	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08483	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862									1878-04-06T00:00:00	6	4	1878	5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08483				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.532Z		",,,,,,,,
"2618700089	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08185	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08185				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.338Z		",,,,,,,,
"2618700088	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08184	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)		PL		Opole	PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08184				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.338Z		",,,,,,,,
"2618700083	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08189	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08189				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.339Z		",,,,,,,,
"2618700082	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08188	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08188				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.338Z		",,,,,,,,
"2618700081	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08187	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)		PL		Opole	PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08187				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.338Z		",,,,,,,,
"2618700080	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08186	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08186				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.338Z		",,,,,,,,
"2618700069	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08194	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)		PL		Opole	PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08194				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.337Z		",,,,,,,,
"2618700068	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08196	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08196				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.337Z		",,,,,,,,
"2618700067	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08195	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08195				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.337Z		",,,,,,,,
"2618700066	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08193	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08193				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.337Z		",,,,,,,,
"2618700065	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08190	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08190				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.337Z		",,,,,,,,
"2618700064	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08192	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08192				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.337Z		",,,,,,,,
"2618700063	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08191	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08191				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.337Z		",,,,,,,,
"2618700062	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08199	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)		PL		Opole	PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08199				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.337Z		",,,,,,,,
"2618700061	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08198	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862									1872-05-01T00:00:00		5	1872	5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08198				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.337Z		",,,,,,,,
"2618700060	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08197	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08197				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.336Z		",,,,,,,,
"2618699777	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08209	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08209				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.321Z		",,,,,,,,
"2618699776	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08208	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08208				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.321Z		",,,,,,,,
"2618699775	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08206	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)		PL		Opole	PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08206				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.321Z		",,,,,,,,
"2618699774	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08207	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)		PL		Opole	PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08207				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.322Z		",,,,,,,,
"2618699772	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08205	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08205				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.322Z		",,,,,,,,
"2618699764	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08203	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08203				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.321Z		",,,,,,,,
"2618699763	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08204	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08204				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.321Z		",,,,,,,,
"2618699761	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08202	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08202				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.321Z		",,,,,,,,
"2618699760	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08201	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08201				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.321Z		",,,,,,,,
"2618699758	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08200	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08200				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.320Z		",,,,,,,,
"2618699757	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08218	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08218				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.320Z		",,,,,,,,
"2618699756	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08219	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08219				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.321Z		",,,,,,,,
"2618699755	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08216	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08216				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.320Z		",,,,,,,,
"2618699754	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08217	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08217				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.320Z		",,,,,,,,
"2618699745	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08215	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862									1854-01-01T00:00:00			1854	5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08215				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.320Z		",,,,,,,,
"2618699744	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08214	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)					PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08214				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.320Z		",,,,,,,,
"2618699743	29f4379a-6f76-4fef-bad7-bea550af9e16	MZS Mam08213	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia	Cavia porcellus		SPECIES	Cavia porcellus (Linnaeus"," 1758)	Cavia porcellus (Linnaeus"," 1758)		DE		Land Berlin	PRESENT		609d49d0-78fe-11dd-b871-b8a03c50a862													5219702	5219702	PRESERVED_SPECIMEN	Musée Zoologique de la ville de Strasbourg	Mammal osteology	MZS Mam08213				CC_BY_4_0		Hensel Reinhold			2020-10-07T11:04:18.320Z		",,,,,,,,
